school_id,school_name,borough,district,start_minutes,start_time_raw,building_code,grad_rate,advanced_regents_pct,dropout_pct,attendance_rate,college_career_rate,cohort_size,poverty_pct,el_pct,swd_pct,enrollment,admissions_method,applicants_per_seat,outcome_censored,enrollment_1000,start_hours,start_group,poverty_band
20K505,Franklin Delano Roosevelt High School,Brooklyn,New York City,530.0,8:50am,K505,61.9,11.1,12.3,89.0,51.0,826.0,86.2,33.1,14.3,3214.0,Educational option,9.0,False,3.214,8.833333333333334,Late,Highest poverty
29Q248,Queens Preparatory Academy,Queens,New York City,490.0,8:10am,Q420,76.5,0.0,9.2,83.0,52.0,98.0,64.9,11.6,13.7,387.0,Educational option,3.0,False,0.387,8.166666666666666,Early,Lower middle
07X551,The Urban Assembly Bronx Academy of Letters,Bronx,New York City,480.0,8am,X183,82.5,0.0,1.3,80.0,43.0,80.0,94.1,13.6,28.8,587.0,Unscreened,4.0,False,0.587,8.0,Early,Highest poverty
14K610,Automotive High School,Brooklyn,New York City,480.0,8am,K610,70.9,0.0,11.4,81.0,18.0,79.0,80.10000000000001,6.4,33.7,329.0,Educational option,4.0,False,0.329,8.0,Early,Upper middle
08X405,Herbert H. Lehman High School,Bronx,New York City,495.0,8:15am,X405,62.1,6.0,20.3,83.0,35.0,182.0,77.4,12.8,24.6,794.0,Educational option,8.0,False,0.794,8.25,Late,Upper middle
19K422,Spring Creek Community School,Brooklyn,New York City,540.0,9am,K422,90.8,0.0,3.1,92.0,,65.0,79.5,3.4000000000000004,24.6,528.0,Educational option,8.0,False,0.528,9.0,Late,Upper middle
30Q575,Academy of American Studies,Queens,New York City,590.0,9:50am,Q451,95.8,54.6,0.9,94.0,72.0,216.0,52.900000000000006,2.6,7.7,1007.0,Educational option,37.0,False,1.007,9.833333333333334,Late,Lowest poverty
27Q309,Academy of Medical Technology: A College Board School,Queens,New York City,450.0,7:30am,Q465,62.8,1.8,15.9,86.0,32.0,113.0,82.89999999999999,16.0,15.5,626.0,Educational option,6.0,False,0.626,7.5,Early,Upper middle
10X440,DeWitt Clinton High School,Bronx,New York City,495.0,8:15am,X440,74.9,7.2,12.4,84.0,34.0,307.0,83.1,14.8,18.9,1119.0,Educational option,5.0,False,1.119,8.25,Late,Upper middle
27Q334,Epic High School - North,Queens,New York City,540.0,9am,Q636,75.3,0.0,7.9,89.0,,89.0,68.0,9.7,15.1,411.0,Unscreened,7.0,False,0.411,9.0,Late,Lower middle
01M450,East Side Community School,Manhattan,New York City,510.0,8:30am,M060,88.2,0.0,1.1,94.0,77.0,93.0,64.1,1.3,27.1,680.0,Screened,18.0,False,0.68,8.5,Late,Lower middle
13K527,Urban Assembly Institute of Math and Science for Young Women,Brooklyn,New York City,510.0,8:30am,K313,80.0,5.7,1.4,87.0,62.0,70.0,80.4,6.800000000000001,16.8,500.0,Educational option,4.0,False,0.5,8.5,Late,Upper middle
02M316,The Urban Assembly School of Business for Young Women,Manhattan,New York City,500.0,8:20am,M282,66.0,0.0,10.6,83.0,49.0,47.0,81.89999999999999,7.3,16.8,179.0,Educational option,2.0,False,0.179,8.333333333333334,Late,Upper middle
10X442,"Celia Cruz Bronx High School of Music, The",Bronx,New York City,480.0,8am,X430,87.5,22.9,1.0,91.0,70.0,96.0,77.8,5.7,22.8,421.0,Audition,7.0,False,0.421,8.0,Early,Upper middle
24Q296,Pan American International High School,Queens,New York City,500.0,8:20am,Q744,76.7,0.0,10.3,92.0,35.0,146.0,96.3,84.2,2.8000000000000003,423.0,Screened,2.0,False,0.423,8.333333333333334,Late,Highest poverty
02M296,High School of Hospitality Management,Manhattan,New York City,540.0,9am,M535,69.7,0.0,7.1,82.0,54.0,99.0,86.0,9.2,25.8,380.0,Educational option,5.0,False,0.38,9.0,Late,Highest poverty
09X517,Frederick Douglass Academy III Secondary School,Bronx,New York City,510.0,8:30am,X148,58.5,4.7,20.8,76.0,34.0,106.0,91.7,20.3,25.7,408.0,Educational option,4.0,False,0.408,8.5,Late,Highest poverty
03M494,High School of Arts and Technology,Manhattan,New York City,483.0,8:03am,M490,63.8,4.3,15.5,82.0,34.0,116.0,84.39999999999999,8.7,25.2,492.0,Educational option,15.0,False,0.492,8.05,Early,Upper middle
30Q555,Newcomers High School,Queens,New York City,480.0,8am,Q450,63.9,19.1,15.3,89.0,55.00000000000001,288.0,99.0,78.3,0.7000000000000001,828.0,Screened,3.0,False,0.828,8.0,Early,Highest poverty
11X418,Bronx High School for the Visual Arts,Bronx,New York City,495.0,8:15am,X839,68.1,3.4,16.4,84.0,38.0,116.0,78.4,6.1,29.7,461.0,Educational option,17.0,False,0.461,8.25,Late,Upper middle
29Q283,Preparatory Academy for Writers: A College Board School,Queens,New York City,480.0,8am,Q420,85.6,13.4,4.1,85.0,59.0,97.0,51.2,2.9000000000000004,16.3,578.0,Educational option,3.0,False,0.578,8.0,Early,Lowest poverty
13K412,Brooklyn Community Arts & Media High School (BCAM),Brooklyn,New York City,500.0,8:20am,K117,74.7,0.0,10.3,82.0,53.0,87.0,80.30000000000001,3.6,26.4,421.0,Educational option,4.0,False,0.421,8.333333333333334,Late,Upper middle
32K554,All City Leadership Secondary School,Brooklyn,New York City,465.0,7:45am,K554,94.9,59.3,1.7,93.0,73.0,59.0,68.10000000000001,2.6,11.6,430.0,Educational option,23.0,False,0.43,7.75,Early,Lower middle
07X670,Health Opportunities High School,Bronx,New York City,500.0,8:20am,X884,57.7,0.6,28.2,77.0,53.0,163.0,91.2,13.7,22.3,497.0,Educational option,4.0,False,0.497,8.333333333333334,Late,Highest poverty
02M374,Gramercy Arts High School,Manhattan,New York City,500.0,8:20am,M460,85.3,4.6,2.8,84.0,56.99999999999999,109.0,74.4,2.1,16.900000000000002,468.0,Audition,8.0,False,0.468,8.333333333333334,Late,Upper middle
15K656,Brooklyn High School of the Arts,Brooklyn,New York City,510.0,8:30am,K655,83.8,8.6,1.5,92.0,64.0,197.0,64.9,1.1,17.5,939.0,Audition,9.0,False,0.939,8.5,Late,Lower middle
24Q550,High School for Arts and Business,Queens,New York City,525.0,8:45am,Q456,96.2,55.1,1.1,92.0,68.0,185.0,72.6,9.9,16.2,784.0,Educational option,13.0,False,0.784,8.75,Late,Upper middle
23K697,Teachers Preparatory High School,Brooklyn,New York City,500.0,8:20am,K175,70.3,3.1,14.1,80.0,49.0,64.0,89.0,9.3,39.5,205.0,Educational option,2.0,False,0.205,8.333333333333334,Late,Highest poverty
13K674,"City Polytechnic High School of Engineering, Architecture, and Technology",Brooklyn,New York City,510.0,8:30am,K580,81.9,0.0,4.8,89.0,77.0,83.0,63.0,1.6,19.2,426.0,Educational option,17.0,False,0.426,8.5,Late,Lower middle
02M432,Murray Hill Academy,Manhattan,New York City,480.0,8am,M620,65.7,2.9,11.4,79.0,,70.0,81.0,3.9,24.7,304.0,Educational option,4.0,False,0.304,8.0,Early,Upper middle
02M542,Manhattan Bridges High School,Manhattan,New York City,525.0,8:45am,M535,90.6,57.5,3.8,92.0,78.0,106.0,91.7,46.400000000000006,7.3,532.0,Screened,10.0,False,0.532,8.75,Late,Highest poverty
02M288,Food and Finance High School,Manhattan,New York City,510.0,8:30am,M535,82.9,2.4,6.1,90.0,67.0,82.0,77.3,3.2,20.0,375.0,Educational option,15.0,False,0.375,8.5,Late,Upper middle
18K642,Urban Action Academy,Brooklyn,New York City,490.0,8:10am,K500,61.0,1.2,15.9,81.0,33.0,82.0,78.2,23.1,15.9,264.0,Educational option,1.0,False,0.264,8.166666666666666,Early,Upper middle
03M492,"High School for Law, Advocacy and Community Justice",Manhattan,New York City,480.0,8am,M490,72.5,13.8,14.7,84.0,63.0,109.0,83.2,6.5,16.8,429.0,Educational option,9.0,False,0.429,8.0,Early,Upper middle
08X376,Antonia Pantoja Preparatory Academy: A College Board School,Bronx,New York City,495.0,8:15am,X450,65.6,6.6,11.5,80.0,39.0,61.0,88.3,14.3,28.5,446.0,Unscreened,2.0,False,0.446,8.25,Late,Highest poverty
02M139,Stephen T. Mather Building Arts & Craftsmanship High School,Manhattan,New York City,535.0,8:55am,M625,87.5,5.0,7.5,87.0,,80.0,81.6,7.199999999999999,25.2,401.0,Educational option,5.0,False,0.401,8.916666666666666,Late,Upper middle
09X329,DreamYard Preparatory School,Bronx,New York City,510.0,8:30am,X410,68.8,3.1,21.9,84.0,33.0,64.0,94.0,22.5,24.4,271.0,Educational option,5.0,False,0.271,8.5,Late,Highest poverty
24Q600,Queens Technical High School,Queens,New York City,510.0,8:30am,Q600,77.4,14.5,3.9,90.0,62.0,359.0,74.6,7.3,17.9,1522.0,Audition,12.0,False,1.522,8.5,Late,Upper middle
02M543,New Design High School,Manhattan,New York City,540.0,9am,M445,76.5,0.0,7.1,86.0,57.99999999999999,85.0,83.7,5.4,25.8,426.0,Educational option,8.0,False,0.426,9.0,Late,Upper middle
18K569,Kurt Hahn Expeditionary Learning School,Brooklyn,New York City,510.0,8:30am,K415,69.7,0.0,3.4,89.0,43.0,89.0,74.1,7.1,28.2,294.0,Educational option,2.0,False,0.294,8.5,Late,Upper middle
02M475,Stuyvesant High School,Manhattan,New York City,480.0,8am,M477,97.1,93.7,0.2,97.0,98.0,821.0,38.8,0.0,0.5,3316.0,Specialized or test,,False,3.316,8.0,Early,Lowest poverty
31R455,Tottenville High School,Staten Island,New York City,480.0,8am,R455,90.9,33.6,3.0,91.0,62.0,929.0,31.1,1.6,20.8,3654.0,Educational option,7.0,False,3.654,8.0,Early,Lowest poverty
08X530,Longwood Preparatory Academy,Bronx,New York City,500.0,8:20am,X039,53.9,0.0,17.1,80.0,29.0,76.0,91.2,17.5,28.1,342.0,Educational option,3.0,False,0.342,8.333333333333334,Late,Highest poverty
11X544,High School for Contemporary Arts,Bronx,New York City,492.0,8:12am,X425,76.2,4.8,12.9,86.0,33.0,147.0,86.6,17.2,24.8,395.0,Educational option,5.0,False,0.395,8.2,Early,Highest poverty
10X284,Bronx School of Law and Finance,Bronx,New York City,480.0,8am,X475,72.8,0.0,9.9,80.0,40.0,81.0,89.0,21.7,21.1,369.0,Educational option,5.0,False,0.369,8.0,Early,Highest poverty
02M308,Lower Manhattan Arts Academy,Manhattan,New York City,510.0,8:30am,M445,71.2,0.0,12.1,88.0,57.99999999999999,66.0,81.2,6.9,36.6,290.0,Educational option,11.0,False,0.29,8.5,Late,Upper middle
13K499,ACORN Community High School,Brooklyn,New York City,495.0,8:15am,K909,70.5,0.0,6.8,80.0,54.0,44.0,83.3,4.7,26.0,150.0,Educational option,2.0,False,0.15,8.25,Late,Upper middle
11X299,Astor Collegiate Academy,Bronx,New York City,450.0,7:30am,X415,71.6,0.0,3.7,86.0,60.0,109.0,73.5,7.6,23.0,500.0,Educational option,8.0,False,0.5,7.5,Early,Upper middle
27Q314,Epic High School - South,Queens,New York City,580.0,9:40am,Q226,76.1,0.0,5.7,84.0,,88.0,64.60000000000001,8.9,19.4,382.0,Educational option,4.0,False,0.382,9.666666666666666,Late,Lower middle
12X479,Bronx Career and College Preparatory High School,Bronx,New York City,480.0,8am,X158,47.0,1.2,20.5,76.0,29.0,83.0,92.3,23.9,28.4,268.0,Educational option,4.0,False,0.268,8.0,Early,Highest poverty
26Q435,Martin Van Buren High School,Queens,New York City,480.0,8am,Q435,75.4,9.5,7.7,87.0,43.0,284.0,66.10000000000001,13.0,11.4,1162.0,Screened,6.0,False,1.162,8.0,Early,Lower middle
02M260,The Clinton School,Manhattan,New York City,545.0,9:05am,M868,90.7,0.0,1.2,97.0,,86.0,20.0,0.3,16.7,726.0,Screened,23.0,False,0.726,9.083333333333334,Late,Lowest poverty
02M449,Vanguard High School,Manhattan,New York City,520.0,8:40am,M480,76.8,0.0,8.1,87.0,51.0,99.0,75.6,3.0,24.8,427.0,Educational option,9.0,False,0.427,8.666666666666666,Late,Upper middle
12X271,East Bronx Academy for the Future,Bronx,New York City,494.0,8:14am,X973,71.1,5.3,10.5,79.0,56.99999999999999,114.0,91.8,16.8,29.2,668.0,Other,,False,0.668,8.233333333333333,Early,Highest poverty
29Q265,Excelsior Preparatory High School,Queens,New York City,490.0,8:10am,Q420,81.5,4.8,6.5,87.0,52.0,124.0,57.1,7.8,16.0,438.0,Educational option,,False,0.438,8.166666666666666,Early,Lower middle
09X525,Bronx Leadership Academy High School,Bronx,New York City,520.0,8:40am,X876,55.0,0.0,27.9,82.0,44.0,140.0,93.3,19.8,27.800000000000004,565.0,Educational option,4.0,False,0.565,8.666666666666666,Late,Highest poverty
10X434,Belmont Preparatory High School,Bronx,New York City,495.0,8:15am,X435,75.9,24.1,4.6,89.0,63.0,87.0,84.2,12.1,23.1,390.0,Screened,16.0,False,0.39,8.25,Late,Upper middle
12X242,Mott Hall V,Bronx,New York City,505.0,8:25am,X423,80.8,25.3,6.1,88.0,69.0,99.0,89.8,14.7,30.2,672.0,Educational option,25.0,False,0.672,8.416666666666666,Late,Highest poverty
14K478,"The High School for Enterprise, Business and Technology",Brooklyn,New York City,480.0,8am,K450,73.7,3.9,9.5,85.0,61.0,179.0,81.89999999999999,11.6,16.1,831.0,Educational option,7.0,False,0.831,8.0,Early,Upper middle
28Q686,Queens Metropolitan High School,Queens,New York City,480.0,8am,Q686,89.8,29.4,1.6,92.0,71.0,255.0,42.7,3.2,16.8,1104.0,Zoned,,False,1.104,8.0,Early,Lowest poverty
06M346,Community Health Academy of the Heights,Manhattan,New York City,495.0,8:15am,M814,76.2,5.9,3.0,79.0,54.0,101.0,89.0,18.1,20.200000000000003,713.0,Educational option,6.0,False,0.713,8.25,Late,Highest poverty
27Q262,Channel View School for Research,Queens,New York City,480.0,8am,Q410,91.6,7.6,2.5,89.0,73.0,119.0,62.8,2.1,11.7,967.0,Educational option,14.0,False,0.967,8.0,Early,Lower middle
10X433,High School for Teaching and the Professions,Bronx,New York City,499.0,8:19am,X430,74.5,2.0,12.7,82.0,41.0,102.0,92.8,26.3,22.9,414.0,Educational option,3.0,False,0.414,8.316666666666666,Late,Highest poverty
18K629,Cultural Academy for the Arts and Sciences,Brooklyn,New York City,480.0,8am,K415,65.0,1.3,15.0,87.0,38.0,80.0,73.2,11.7,21.6,282.0,Unscreened,3.0,False,0.282,8.0,Early,Upper middle
06M211,Inwood Early College for Health and Information Technologies,Manhattan,New York City,525.0,8:45am,M052,56.1,0.0,1.0,91.0,,98.0,81.8,11.6,24.9,414.0,Educational option,14.0,False,0.414,8.75,Late,Upper middle
17K590,Medgar Evers College Preparatory School,Brooklyn,New York City,435.0,7:15am,K590,92.9,41.1,1.0,89.0,80.0,197.0,53.5,0.4,6.7,1332.0,Screened,16.0,False,1.332,7.25,Early,Lowest poverty
14K685,El Puente Academy for Peace and Justice,Brooklyn,New York City,540.0,9am,K778,78.6,0.0,3.6,82.0,47.0,56.0,88.4,18.3,25.9,224.0,Educational option,6.0,False,0.224,9.0,Late,Highest poverty
10X445,"Bronx High School of Science, The",Bronx,New York City,480.0,8am,X445,99.5,93.8,0.0,97.0,98.0,741.0,37.5,0.0,1.4,3016.0,Specialized or test,,False,3.016,8.0,Early,Lowest poverty
09X252,Mott Hall Bronx High School,Bronx,New York City,510.0,8:30am,X970,80.4,0.0,3.9,85.0,54.0,102.0,89.7,11.1,22.7,379.0,Educational option,13.0,False,0.379,8.5,Late,Highest poverty
20K485,High School of Telecommunication Arts and Technology,Brooklyn,New York City,480.0,8am,K485,88.3,28.5,4.1,93.0,71.0,291.0,74.5,8.5,18.4,1235.0,Educational option,12.0,False,1.235,8.0,Early,Upper middle
32K168,"Brooklyn School for Math and Research (B-SMARt), The",Brooklyn,New York City,495.0,8:15am,K480,80.0,12.3,6.2,88.0,68.0,65.0,80.30000000000001,9.7,17.7,277.0,Unscreened,6.0,False,0.277,8.25,Late,Upper middle
02M615,Chelsea Career and Technical Education High School,Manhattan,New York City,495.0,8:15am,M615,76.0,14.6,1.0,86.0,56.99999999999999,96.0,76.6,4.0,20.6,451.0,Screened,21.0,False,0.451,8.25,Late,Upper middle
09X412,Bronx High School of Business,Bronx,New York City,530.0,8:50am,X410,55.2,1.7,15.5,82.0,28.000000000000004,58.0,95.1,38.2,21.8,275.0,Educational option,4.0,False,0.275,8.833333333333334,Late,Highest poverty
02M305,The Urban Assembly Academy of Government and Law,Manhattan,New York City,512.0,8:32am,M445,88.7,3.2,9.7,84.0,61.0,62.0,84.5,4.0,19.8,324.0,Educational option,7.0,False,0.324,8.533333333333333,Late,Upper middle
17K548,Brooklyn School for Music & Theatre,Brooklyn,New York City,497.0,8:17am,K440,74.2,1.5,12.1,83.0,55.00000000000001,66.0,81.8,2.7,21.6,296.0,Educational option,7.0,False,0.296,8.283333333333333,Late,Upper middle
19K660,W. H. Maxwell Career and Technical Education High School,Brooklyn,New York City,479.0,7:59am,K660,78.4,1.0,5.9,76.0,33.0,102.0,87.1,8.799999999999999,32.4,376.0,Educational option,2.0,False,0.376,7.983333333333333,Early,Highest poverty
03M299,The Maxine Greene High School for Imaginative Inquiry,Manhattan,New York City,481.0,8:01am,M490,71.8,0.9,10.0,83.0,40.0,110.0,85.2,12.9,25.2,341.0,Educational option,2.0,False,0.341,8.016666666666667,Early,Highest poverty
06M462,The College Academy,Manhattan,New York City,480.0,8am,M465,71.7,21.2,5.1,85.0,38.0,99.0,92.7,52.2,17.599999999999998,427.0,Educational option,4.0,False,0.427,8.0,Early,Highest poverty
24Q520,Middle College High School at LaGuardia Community College,Queens,New York City,480.0,8am,Q520,73.0,0.0,0.0,92.0,77.0,115.0,72.5,1.2,16.900000000000002,508.0,Screened,18.0,False,0.508,8.0,Early,Upper middle
11X253,Bronx High School for Writing and Communication Arts,Bronx,New York City,495.0,8:15am,X425,70.2,0.0,9.6,81.0,46.0,94.0,80.0,15.5,23.7,317.0,Unscreened,4.0,False,0.317,8.25,Late,Upper middle
01M292,Orchard Collegiate Academy,Manhattan,New York City,,8:20pm,M056,89.3,7.1,10.7,87.0,36.0,28.0,86.7,11.7,27.9,197.0,Educational option,2.0,False,0.197,,,Highest poverty
10X342,International School for Liberal Arts,Bronx,New York City,480.0,8am,X430,57.3,12.6,12.6,91.0,47.0,103.0,95.4,71.2,8.7,518.0,Screened,6.0,False,0.518,8.0,Early,Highest poverty
14K071,Juan Morel Campos Secondary School,Brooklyn,New York City,480.0,8am,K071,55.7,1.0,14.4,87.0,23.0,97.0,91.3,27.800000000000004,34.0,515.0,Unscreened,4.0,False,0.515,8.0,Early,Highest poverty
26Q315,Business Technology Early College High School (BTECH),Queens,New York City,500.0,8:20am,Q435,90.2,2.9,2.9,90.0,,102.0,57.4,4.0,12.9,519.0,Educational option,6.0,False,0.519,8.333333333333334,Late,Lower middle
10X439,Bronx High School for Law and Community Service,Bronx,New York City,495.0,8:15am,X435,92.8,3.6,3.6,82.0,55.00000000000001,83.0,87.6,12.9,25.4,402.0,Educational option,13.0,False,0.402,8.25,Late,Highest poverty
02M416,Eleanor Roosevelt High School,Manhattan,New York City,500.0,8:20am,M855,98.4,85.9,0.0,96.0,90.0,128.0,19.0,0.0,15.7,530.0,Screened,49.0,False,0.53,8.333333333333334,Late,Lowest poverty
27Q324,Rockaway Park High School for Environmental Sustainability,Queens,New York City,480.0,8am,Q410,68.4,2.1,18.9,81.0,30.0,95.0,84.0,12.2,29.6,304.0,Educational option,3.0,False,0.304,8.0,Early,Upper middle
19K510,World Academy for Total Community Health High School (WATCH),Brooklyn,New York City,485.0,8:05am,K435,69.4,4.2,13.9,81.0,52.0,72.0,88.3,15.2,19.6,250.0,Unscreened,2.0,False,0.25,8.083333333333334,Early,Highest poverty
13K594,Gotham Professional Arts Academy,Brooklyn,New York City,525.0,8:45am,K040,,,,78.0,50.0,3.0,84.7,3.9,36.0,178.0,Educational option,3.0,False,0.178,8.75,Late,Upper middle
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",Bronx,New York City,510.0,8:30am,X655,72.5,0.0,8.3,83.0,,109.0,86.7,10.0,20.9,530.0,Educational option,9.0,False,0.53,8.5,Late,Highest poverty
15K519,Cobble Hill School of American Studies,Brooklyn,New York City,480.0,8am,K804,84.8,2.1,4.1,80.0,55.00000000000001,145.0,82.8,11.3,18.6,582.0,Educational option,6.0,False,0.582,8.0,Early,Upper middle
02M520,Murry Bergtraum High School for Business Careers,Manhattan,New York City,490.0,8:10am,M520,72.6,0.0,8.1,83.0,39.0,62.0,80.4,6.0,23.6,182.0,Unscreened,1.0,False,0.182,8.166666666666666,Early,Upper middle
09X263,Validus Preparatory Academy,Bronx,New York City,500.0,8:20am,X970,63.5,3.1,13.5,79.0,45.0,96.0,91.7,15.2,27.4,361.0,Educational option,7.0,False,0.361,8.333333333333334,Late,Highest poverty
13K419,"Science Skills Center High School for Science, Technology and the Creative Arts",Brooklyn,New York City,487.0,8:07am,K805,92.7,9.1,2.7,93.0,68.0,110.0,74.7,3.3000000000000003,14.4,571.0,Educational option,9.0,False,0.571,8.116666666666667,Early,Upper middle
21K525,Edward R. Murrow High School,Brooklyn,New York City,485.0,8:05am,K525,77.8,27.7,3.2,91.0,64.0,888.0,64.8,8.9,18.4,3693.0,Educational option,10.0,False,3.693,8.083333333333334,Early,Lower middle
30Q286,"Young Women's Leadership School, Astoria (TYWLS)",Queens,New York City,480.0,8am,Q739,98.6,27.0,0.0,94.0,92.0,74.0,67.9,3.6,13.5,586.0,Screened,6.0,False,0.586,8.0,Early,Lower middle
08X349,Bronx River High School,Bronx,New York City,495.0,8:15am,X405,71.9,2.1,21.9,83.0,,96.0,85.0,16.2,24.9,425.0,Educational option,7.0,False,0.425,8.25,Late,Upper middle
02M529,Jacqueline Kennedy Onassis High School,Manhattan,New York City,530.0,8:50am,M486,54.7,4.0,12.0,79.0,46.0,150.0,78.60000000000001,9.0,20.1,443.0,Educational option,2.0,False,0.443,8.833333333333334,Late,Upper middle
23K644,Eagle Academy for Young Men II,Brooklyn,New York City,525.0,8:45am,K271,87.5,8.8,3.8,90.0,55.00000000000001,80.0,72.89999999999999,0.5,27.200000000000003,651.0,Unscreened,5.0,False,0.651,8.75,Late,Upper middle
16K455,Boys and Girls High School,Brooklyn,New York City,485.0,8:05am,K455,65.5,3.4,5.7,85.0,25.0,87.0,84.6,6.2,28.5,439.0,Screened,10.0,False,0.439,8.083333333333334,Early,Upper middle
28Q310,Queens Collegiate: A College Board School,Queens,New York City,500.0,8:20am,Q470,68.5,12.0,1.9,89.0,63.0,108.0,66.7,9.1,16.900000000000002,669.0,Educational option,5.0,False,0.669,8.333333333333334,Late,Lower middle
17K382,Academy for College Preparation and Career Exploration: A College Board School,Brooklyn,New York City,480.0,8am,K465,69.4,4.8,14.5,84.0,49.0,62.0,80.0,16.400000000000002,20.3,360.0,Educational option,2.0,False,0.36,8.0,Early,Upper middle
30Q580,Baccalaureate School for Global Education,Queens,New York City,480.0,8am,Q798,98.2,74.5,0.0,95.0,95.0,55.0,41.0,1.9,7.5,534.0,Screened,20.0,False,0.534,8.0,Early,Lowest poverty
25Q263,Flushing International High School,Queens,New York City,520.0,8:40am,Q189,57.9,0.0,19.6,91.0,65.0,107.0,96.9,86.9,2.3,426.0,Screened,4.0,False,0.426,8.666666666666666,Late,Highest poverty
08X561,Bronx Compass High School,Bronx,New York City,500.0,8:20am,X450,77.5,0.0,15.7,81.0,45.0,102.0,87.0,10.8,23.4,381.0,Educational option,6.0,False,0.381,8.333333333333334,Late,Highest poverty
02M551,Urban Assembly New York Harbor School,Manhattan,New York City,520.0,8:40am,M877,79.8,6.4,2.1,91.0,56.99999999999999,94.0,53.400000000000006,2.1,22.7,533.0,Educational option,7.0,False,0.533,8.666666666666666,Late,Lowest poverty
21K690,Brooklyn Studio Secondary School,Brooklyn,New York City,480.0,8am,K721,76.9,15.0,6.4,87.0,65.0,173.0,72.2,16.0,20.1,929.0,Educational option,8.0,False,0.929,8.0,Early,Upper middle
30Q501,Frank Sinatra School of the Arts High School,Queens,New York City,470.0,7:50am,Q570,89.7,53.5,1.6,93.0,95.0,185.0,35.7,0.8,18.8,853.0,Audition,13.0,False,0.853,7.833333333333333,Early,Lowest poverty
11X513,New World High School,Bronx,New York City,475.0,7:55am,X362,78.5,20.3,3.8,93.0,77.0,79.0,94.8,68.8,5.800000000000001,381.0,Screened,7.0,False,0.381,7.916666666666667,Early,Highest poverty
02M438,International High School at Union Square,Manhattan,New York City,525.0,8:45am,M460,66.7,0.0,15.1,87.0,52.0,93.0,98.3,86.2,2.8000000000000003,356.0,Screened,3.0,False,0.356,8.75,Late,Highest poverty
10X374,Knowledge and Power Preparatory Academy International High School (KAPPA),Bronx,New York City,505.0,8:25am,X435,87.9,22.6,7.3,88.0,64.0,124.0,84.0,11.0,24.6,464.0,Educational option,39.0,False,0.464,8.416666666666666,Late,Upper middle
24Q293,Civic Leadership Academy,Queens,New York City,510.0,8:30am,Q744,91.5,5.9,5.9,90.0,76.0,118.0,76.0,6.6000000000000005,19.9,593.0,Educational option,10.0,False,0.593,8.5,Late,Upper middle
31R460,Susan E. Wagner High School,Staten Island,New York City,490.0,8:10am,R460,86.6,31.4,3.1,90.0,73.0,774.0,50.1,3.9,21.3,3383.0,Screened,37.0,False,3.383,8.166666666666666,Early,Lowest poverty
09X350,New Directions Secondary School,Bronx,New York City,500.0,8:20am,X410,8.1,0.0,48.4,65.0,,62.0,95.5,38.2,28.9,228.0,Other,2.0,False,0.228,8.333333333333334,Late,Highest poverty
14K474,PROGRESS High School for Professional Careers,Brooklyn,New York City,480.0,8am,K450,68.9,0.0,8.1,84.0,42.0,222.0,88.0,20.6,20.9,674.0,Educational option,4.0,False,0.674,8.0,Early,Highest poverty
15K462,John Jay School for Law,Brooklyn,New York City,495.0,8:15am,K460,85.3,5.3,4.0,85.0,55.00000000000001,75.0,75.9,3.2,18.6,436.0,Educational option,14.0,False,0.436,8.25,Late,Upper middle
10X696,High School of American Studies at Lehman College,Bronx,New York City,480.0,8am,X905,99.0,98.0,0.0,97.0,100.0,100.0,24.7,0.0,2.7,411.0,Specialized or test,,False,0.411,8.0,Early,Lowest poverty
30Q301,Academy for Careers in Television and Film (ACTV),Queens,New York City,540.0,9am,Q404,97.1,43.9,0.0,93.0,81.0,139.0,52.6,1.6,21.4,562.0,Educational option,13.0,False,0.562,9.0,Late,Lowest poverty
02M422,Quest to Learn,Manhattan,New York City,485.0,8:05am,M440,81.5,4.9,6.2,88.0,56.00000000000001,81.0,66.10000000000001,3.9,27.9,545.0,Educational option,6.0,False,0.545,8.083333333333334,Early,Lower middle
10X353,World View High School,Bronx,New York City,546.0,9:06am,X440,88.1,0.0,4.6,89.0,,109.0,80.30000000000001,25.0,17.4,551.0,Unscreened,11.0,False,0.551,9.1,Late,Upper middle
17K543,"Science, Technology and Research Early College High School at Erasmus (STAR)",Brooklyn,New York City,480.0,8;00am,K465,100.0,27.8,0.0,96.0,83.0,90.0,59.7,1.2,15.3,576.0,Screened,19.0,False,0.576,8.0,Early,Lower middle
08X269,Bronx Studio School for Writers and Artists,Bronx,New York City,495.0,8:15am,X392,67.4,1.1,12.4,84.0,50.0,89.0,90.5,12.2,26.8,645.0,Educational option,8.0,False,0.645,8.25,Late,Highest poverty
29Q313,Benjamin Franklin High School for Finance & Information Technology,Queens,New York City,510.0,8:30am,Q490,84.4,12.2,3.3,87.0,,90.0,68.30000000000001,13.1,17.2,389.0,Unscreened,5.0,False,0.389,8.5,Late,Lower middle
12X684,Wings Academy,Bronx,New York City,480.0,8am,X879,52.7,0.0,18.3,81.0,35.0,93.0,90.8,5.0,29.4,463.0,Educational option,4.0,False,0.463,8.0,Early,Highest poverty
19K583,Multicultural High School,Brooklyn,New York City,500.0,8:20am,K420,77.8,1.6,11.1,90.0,49.0,63.0,99.8,87.6,1.1,267.0,Screened,2.0,False,0.267,8.333333333333334,Late,Highest poverty
